difficulty	episode	section_id	box	item	drop_rate
ultimate	2	Purplenum	VR Temple: Beta	Custom Ray ver.OO	0.0015869237483138936
ultimate	2	Purplenum	VR Temple: Beta	Mace of Adaman	0.0015869237483138936
ultimate	2	Pinkal	VR Temple: Beta	Ice Staff: Dagon	0.0017089927196910141
ultimate	2	Pinkal	VR Temple: Beta	Vjaya	0.0015869237483138936
ultimate	2	Pinkal	VR Temple: Beta	Amplifier of Barta	0.0015869237483138936
ultimate	2	Redria	VR Temple: Beta	Diska of Liberator	0.0017089927196910141
ultimate	2	Redria	VR Temple: Beta	Kaladbolg	0.0015869237483138936
ultimate	2	Redria	VR Temple: Beta	Custom Ray ver.OO	0.0015869237483138936
ultimate	2	Redria	VR Temple: Beta	Mace of Adaman	0.0015869237483138936
ultimate	2	Redria	VR Temple: Beta	Assist Barrier	0.0008544890582676089
ultimate	2	Oran	VR Temple: Beta	Bloody Art	0.0017089927196910141
ultimate	2	Oran	VR Temple: Beta	Last Survivor	0.0015869237483138936
ultimate	2	Oran	VR Temple: Beta	Kaladbolg	0.0015869237483138936
ultimate	2	Oran	VR Temple: Beta	Custom Ray ver.OO	0.0015869237483138936
ultimate	2	Oran	VR Temple: Beta	Mace of Adaman	0.0015869237483138936
ultimate	2	Yellowboze	VR Temple: Beta	Kaladbolg	0.0008544890582676089
ultimate	2	Yellowboze	VR Temple: Beta	Custom Ray ver.OO	0.0008544890582676089
ultimate	2	Yellowboze	VR Temple: Beta	Mace of Adaman	0.0008544890582676089
ultimate	2	Yellowboze	VR Temple: Beta	Red Barrier	0.0008544890582676089
ultimate	2	Whitill	VR Temple: Beta	Diska of Liberator	0.0017089927196910141
ultimate	2	Whitill	VR Temple: Beta	H&S25 Justice	0.0015869237483138936
ultimate	2	Whitill	VR Temple: Beta	Kaladbolg	0.0015869237483138936
ultimate	2	Whitill	VR Temple: Beta	Custom Ray ver.OO	0.0015869237483138936
ultimate	2	Whitill	VR Temple: Beta	Mace of Adaman	0.0015869237483138936
ultimate	2	Viridia	VR Spaceship: Alpha	Meteor Smash	0.0021972709894311263
ultimate	2	Viridia	VR Spaceship: Alpha	Mace of Adaman	0.0015869237483138936
ultimate	2	Greenill	VR Spaceship: Alpha	Wals-MK2	0.0021972709894311263
ultimate	2	Skyly	VR Spaceship: Alpha	Last Survivor	0.0021972709894311263
ultimate	2	Bluefull	VR Spaceship: Alpha	Vjaya	0.0021972709894311263
ultimate	2	Purplenum	VR Spaceship: Alpha	H&S25 Justice	0.0021972709894311263
ultimate	2	Pinkal	VR Spaceship: Alpha	Ice Staff: Dagon	0.0021972709894311263
ultimate	2	Pinkal	VR Spaceship: Alpha	Amplifier of Foie	0.0015869237483138936
ultimate	2	Redria	VR Spaceship: Alpha	Diska of Liberator	0.0021972709894311263
ultimate	2	Oran	VR Spaceship: Alpha	Bloody Art	0.0021972709894311263
ultimate	2	Oran	VR Spaceship: Alpha	AddSlot	0.0008544890582676089
ultimate	2	Yellowboze	VR Spaceship: Alpha	Red Barrier	0.0008544890582676089
ultimate	2	Yellowboze	VR Spaceship: Alpha	AddSlot	0.0008544890582676089
ultimate	2	Whitill	VR Spaceship: Alpha	Diska of Liberator	0.0021972709894311263
ultimate	2	Whitill	VR Spaceship: Alpha	Amplifier of Foie	0.0008544890582676089
ultimate	2	Whitill	VR Spaceship: Alpha	Blue Barrier	0.0008544890582676089
ultimate	2	Viridia	VR Spaceship: Beta	Meteor Smash	0.002685573101299817
ultimate	2	Viridia	VR Spaceship: Beta	Durandal	0.0017089927196910141
ultimate	2	Greenill	VR Spaceship: Beta	Wals-MK2	0.002685573101299817
ultimate	2	Skyly	VR Spaceship: Beta	Last Survivor	0.002685573101299817
ultimate	2	Bluefull	VR Spaceship: Beta	Vjaya	0.002685573101299817
ultimate	2	Purplenum	VR Spaceship: Beta	H&S25 Justice	0.002685573101299817
ultimate	2	Pinkal	VR Spaceship: Beta	Ice Staff: Dagon	0.002685573101299817
ultimate	2	Pinkal	VR Spaceship: Beta	Amplifier of Gibarta	0.0015869237483138936
ultimate	2	Redria	VR Spaceship: Beta	Diska of Liberator	0.002685573101299817
ultimate	2	Oran	VR Spaceship: Beta	Bloody Art	0.002685573101299817
ultimate	2	Whitill	VR Spaceship: Beta	Diska of Liberator	0.002685573101299817
ultimate	2	Viridia	Jungle North	Final Impact	0.0015869237483138936
ultimate	2	Viridia	Jungle North	Vjaya	0.0017089927196910141
ultimate	2	Viridia	Jungle North	Bravace	0.0017089927196910141
ultimate	2	Greenill	Jungle North	Justy-23ST	0.0015869237483138936
ultimate	2	Greenill	Jungle North	Bloody Art	0.0017089927196910141
ultimate	2	Greenill	Jungle North	Durandal	0.0017089927196910141
ultimate	2	Greenill	Jungle North	Bravace	0.0017089927196910141
ultimate	2	Greenill	Jungle North	Club of Zumiuran	0.0017089927196910141
ultimate	2	Skyly	Jungle North	Dragon Slayer	0.0015869237483138936
ultimate	2	Skyly	Jungle North	Wals-MK2	0.0017089927196910141
ultimate	2	Skyly	Jungle North	Durandal	0.0017089927196910141
ultimate	2	Skyly	Jungle North	Bravace	0.0017089927196910141
ultimate	2	Skyly	Jungle North	Club of Zumiuran	0.0017089927196910141
ultimate	2	Skyly	Jungle North	Red Barrier	0.0008544890582676089
ultimate	2	Bluefull	Jungle North	Gae Bolg	0.0015869237483138936
ultimate	2	Bluefull	Jungle North	Brave Hammer	0.0017089927196910141
ultimate	2	Bluefull	Jungle North	Durandal	0.0017089927196910141
ultimate	2	Bluefull	Jungle North	Bravace	0.0017089927196910141
ultimate	2	Bluefull	Jungle North	Club of Zumiuran	0.0017089927196910141
ultimate	2	Purplenum	Jungle North	L&K14 Combat	0.0015869237483138936
ultimate	2	Purplenum	Jungle North	Bloody Art	0.0017089927196910141
ultimate	2	Purplenum	Jungle North	Durandal	0.0017089927196910141
ultimate	2	Purplenum	Jungle North	Bravace	0.0017089927196910141
ultimate	2	Purplenum	Jungle North	Club of Zumiuran	0.0017089927196910141
ultimate	2	Pinkal	Jungle North	Storm Wand: Indra	0.0015869237483138936
ultimate	2	Pinkal	Jungle North	Vjaya	0.0017089927196910141
ultimate	2	Pinkal	Jungle North	Amplifier of Gizonde	0.0015869237483138936
ultimate	2	Pinkal	Jungle North	Red Barrier	0.0015869237483138936
ultimate	2	Redria	Jungle North	Diska of Braveman	0.0015869237483138936
ultimate	2	Redria	Jungle North	Durandal	0.0017089927196910141
ultimate	2	Redria	Jungle North	Bravace	0.0017089927196910141
ultimate	2	Redria	Jungle North	Club of Zumiuran	0.0017089927196910141
ultimate	2	Redria	Jungle North	Red Barrier	0.0008544890582676089
ultimate	2	Oran	Jungle North	Cross Scar	0.0015869237483138936
ultimate	2	Oran	Jungle North	Last Survivor	0.0017089927196910141
ultimate	2	Oran	Jungle North	Durandal	0.0017089927196910141
ultimate	2	Oran	Jungle North	Bravace	0.0017089927196910141
ultimate	2	Oran	Jungle North	Club of Zumiuran	0.0017089927196910141
ultimate	2	Yellowboze	Jungle North	Durandal	0.0009765625
ultimate	2	Yellowboze	Jungle North	Bravace	0.0009765625
ultimate	2	Yellowboze	Jungle North	Club of Zumiuran	0.0009765625
ultimate	2	Yellowboze	Jungle North	AddSlot	0.0008544890582676089
ultimate	2	Yellowboze	Jungle North	Red Barrier	0.0008544890582676089
ultimate	2	Whitill	Jungle North	Diska of Braveman	0.0015869237483138936
ultimate	2	Whitill	Jungle North	H&S25 Justice	0.0017089927196910141
ultimate	2	Whitill	Jungle North	Durandal	0.0017089927196910141
ultimate	2	Whitill	Jungle North	Bravace	0.0017089927196910141
ultimate	2	Whitill	Jungle North	Club of Zumiuran	0.0017089927196910141
ultimate	2	Whitill	Jungle North	Red Barrier	0.0008544890582676089
ultimate	2	Viridia	Jungle East	Mag	0.006835737234260716
ultimate	2	Viridia	Jungle East	Final Impact	0.0017089927196910141
ultimate	2	Viridia	Jungle East	Durandal	0.0021972709894311263
ultimate	2	Viridia	Jungle East	AddSlot	0.0008544890582676089
ultimate	2	Greenill	Jungle East	Mag	0.006835737234260716
ultimate	2	Greenill	Jungle East	Justy-23ST	0.0017089927196910141
ultimate	2	Skyly	Jungle East	Mag	0.006835737234260716
ultimate	2	Skyly	Jungle East	Dragon Slayer	0.0017089927196910141
ultimate	2	Bluefull	Jungle East	Mag	0.006835737234260716
ultimate	2	Bluefull	Jungle East	Gae Bolg	0.0017089927196910141
ultimate	2	Bluefull	Jungle East	Yellow Barrier	0.0008544890582676089
ultimate	2	Purplenum	Jungle East	Mag	0.006835737234260716
ultimate	2	Purplenum	Jungle East	L&K14 Combat	0.0017089927196910141
ultimate	2	Purplenum	Jungle East	Yellow Barrier	0.0008544890582676089
ultimate	2	Pinkal	Jungle East	Mag	0.006835737234260716
ultimate	2	Pinkal	Jungle East	Storm Wand: Indra	0.0017089927196910141
ultimate	2	Pinkal	Jungle East	Amplifier of Gifoie	0.0015869237483138936
ultimate	2	Pinkal	Jungle East	Yellow Barrier	0.0015869237483138936
ultimate	2	Redria	Jungle East	Mag	0.006835737234260716
ultimate	2	Redria	Jungle East	Diska of Braveman	0.0017089927196910141
ultimate	2	Redria	Jungle East	Yellow Barrier	0.0008544890582676089
ultimate	2	Oran	Jungle East	Mag	0.006835737234260716
ultimate	2	Oran	Jungle East	Cross Scar	0.0017089927196910141
ultimate	2	Oran	Jungle East	Yellow Barrier	0.0008544890582676089
ultimate	2	Yellowboze	Jungle East	Mag	0.006835737234260716
ultimate	2	Yellowboze	Jungle East	Yellow Barrier	0.0008544890582676089
ultimate	2	Whitill	Jungle East	Mag	0.006835737234260716
ultimate	2	Whitill	Jungle East	Diska of Braveman	0.0017089927196910141
ultimate	2	Viridia	Mountain	Final Impact	0.0021972709894311263
ultimate	2	Viridia	Mountain	Vjaya	0.0021972709894311263
ultimate	2	Viridia	Mountain	Bravace	0.0021972709894311263
ultimate	2	Greenill	Mountain	Justy-23ST	0.0021972709894311263
ultimate	2	Greenill	Mountain	Bloody Art	0.0021972709894311263
ultimate	2	Greenill	Mountain	Durandal	0.0021972709894311263
ultimate	2	Greenill	Mountain	Bravace	0.0021972709894311263
ultimate	2	Greenill	Mountain	Club of Zumiuran	0.0021972709894311263
ultimate	2	Greenill	Mountain	AddSlot	0.0008544890582676089
ultimate	2	Skyly	Mountain	Dragon Slayer	0.0021972709894311263
ultimate	2	Skyly	Mountain	Wals-MK2	0.0021972709894311263
ultimate	2	Skyly	Mountain	Durandal	0.0021972709894311263
ultimate	2	Skyly	Mountain	Bravace	0.0021972709894311263
ultimate	2	Skyly	Mountain	Club of Zumiuran	0.0021972709894311263
ultimate	2	Bluefull	Mountain	Gae Bolg	0.0021972709894311263
ultimate	2	Bluefull	Mountain	Brave Hammer	0.0021972709894311263
ultimate	2	Bluefull	Mountain	Durandal	0.0021972709894311263
ultimate	2	Bluefull	Mountain	Bravace	0.0021972709894311263
ultimate	2	Bluefull	Mountain	Club of Zumiuran	0.0021972709894311263
ultimate	2	Purplenum	Mountain	L&K14 Combat	0.0021972709894311263
ultimate	2	Purplenum	Mountain	Bloody Art	0.0021972709894311263
ultimate	2	Purplenum	Mountain	Durandal	0.0021972709894311263
ultimate	2	Purplenum	Mountain	Bravace	0.0021972709894311263
ultimate	2	Purplenum	Mountain	Club of Zumiuran	0.0021972709894311263
ultimate	2	Pinkal	Mountain	Storm Wand: Indra	0.0021972709894311263
ultimate	2	Pinkal	Mountain	Vjaya	0.0021972709894311263
ultimate	2	Pinkal	Mountain	Amplifier of Razonde	0.0015869237483138936
ultimate	2	Redria	Mountain	Diska of Braveman	0.0021972709894311263
ultimate	2	Redria	Mountain	Durandal	0.0021972709894311263
ultimate	2	Redria	Mountain	Bravace	0.0021972709894311263
ultimate	2	Redria	Mountain	Club of Zumiuran	0.0021972709894311263
ultimate	2	Oran	Mountain	Cross Scar	0.0021972709894311263
ultimate	2	Oran	Mountain	Last Survivor	0.0021972709894311263
ultimate	2	Oran	Mountain	Durandal	0.0021972709894311263
ultimate	2	Oran	Mountain	Bravace	0.0021972709894311263
ultimate	2	Oran	Mountain	Club of Zumiuran	0.0021972709894311263
ultimate	2	Yellowboze	Mountain	Durandal	0.001220703125
ultimate	2	Yellowboze	Mountain	Bravace	0.001220703125
ultimate	2	Yellowboze	Mountain	Club of Zumiuran	0.001220703125
ultimate	2	Whitill	Mountain	Diska of Braveman	0.0021972709894311263
ultimate	2	Whitill	Mountain	H&S25 Justice	0.0021972709894311263
ultimate	2	Whitill	Mountain	Durandal	0.0021972709894311263
ultimate	2	Whitill	Mountain	Bravace	0.0021972709894311263
ultimate	2	Whitill	Mountain	Club of Zumiuran	0.0021972709894311263
ultimate	2	Viridia	 CCA	Final Impact	0.002685573101299817
ultimate	2	Viridia	 CCA	Club of Zumiuran	0.0017089927196910141
ultimate	2	Viridia	 CCA	Blue Barrier	0.0008544890582676089
ultimate	2	Greenill	 CCA	Justy-23ST	0.002685573101299817
ultimate	2	Greenill	 CCA	Amplifier of Blue	0.0008544890582676089
ultimate	2	Greenill	 CCA	Blue Barrier	0.0008544890582676089
ultimate	2	Skyly	 CCA	Dragon Slayer	0.002685573101299817
ultimate	2	Skyly	 CCA	AddSlot	0.0008544890582676089
ultimate	2	Bluefull	 CCA	Gae Bolg	0.002685573101299817
ultimate	2	Purplenum	 CCA	L&K14 Combat	0.002685573101299817
ultimate	2	Pinkal	 CCA	Storm Wand: Indra	0.002685573101299817
ultimate	2	Pinkal	 CCA	Amplifier of Rabarta	0.0015869237483138936
ultimate	2	Pinkal	 CCA	Amplifier of Blue	0.0015869237483138936
ultimate	2	Pinkal	 CCA	Blue Barrier	0.0015869237483138936
ultimate	2	Redria	 CCA	Diska of Braveman	0.002685573101299817
ultimate	2	Redria	 CCA	Amplifier of Blue	0.0008544890582676089
ultimate	2	Redria	 CCA	Blue Barrier	0.0008544890582676089
ultimate	2	Oran	 CCA	Cross Scar	0.002685573101299817
ultimate	2	Yellowboze	 CCA	Amplifier of Blue	0.0008544890582676089
ultimate	2	Yellowboze	 CCA	Blue Barrier	0.0008544890582676089
ultimate	2	Whitill	 CCA	Diska of Braveman	0.002685573101299817
ultimate	2	Viridia	Seabed: Upper Levels	Final Impact	0.0031737971308873937
ultimate	2	Viridia	Seabed: Upper Levels	Durandal	0.002685573101299817
ultimate	2	Viridia	Seabed: Upper Levels	Club of Zumiuran	0.0021972709894311263
ultimate	2	Greenill	Seabed: Upper Levels	Justy-23ST	0.0031737971308873937
ultimate	2	Skyly	Seabed: Upper Levels	Dragon Slayer	0.0031737971308873937
ultimate	2	Skyly	Seabed: Upper Levels	Amplifier of Red 	0.0008544890582676089
ultimate	2	Bluefull	Seabed: Upper Levels	Gae Bolg	0.0031737971308873937
ultimate	2	Bluefull	Seabed: Upper Levels	AddSlot	0.0008544890582676089
ultimate	2	Purplenum	Seabed: Upper Levels	L&K14 Combat	0.0031737971308873937
ultimate	2	Pinkal	Seabed: Upper Levels	Storm Wand: Indra	0.0031737971308873937
ultimate	2	Pinkal	Seabed: Upper Levels	Amplifier of Rafoie	0.0015869237483138936
ultimate	2	Pinkal	Seabed: Upper Levels	Amplifier of Red 	0.0015869237483138936
ultimate	2	Redria	Seabed: Upper Levels	Diska of Braveman	0.0031737971308873937
ultimate	2	Redria	Seabed: Upper Levels	Amplifier of Red 	0.0008544890582676089
ultimate	2	Oran	Seabed: Upper Levels	Cross Scar	0.0031737971308873937
ultimate	2	Yellowboze	Seabed: Upper Levels	AddSlot	0.0008544890582676089
ultimate	2	Yellowboze	Seabed: Upper Levels	Amplifier of Red 	0.0008544890582676089
ultimate	2	Whitill	Seabed: Upper Levels	Diska of Braveman	0.0031737971308873937
ultimate	2	Viridia	Seabed: Lower Levels	Final Impact	0.0031737971308873937
ultimate	2	Viridia	Seabed: Lower Levels	Gae Bolg	0.002685573101299817
ultimate	2	Viridia	Seabed: Lower Levels	Bravace	0.002685573101299817
ultimate	2	Viridia	Seabed: Lower Levels	Club of Zumiuran	0.002685573101299817
ultimate	2	Greenill	Seabed: Lower Levels	Justy-23ST	0.0031737971308873937
ultimate	2	Greenill	Seabed: Lower Levels	Cross Scar	0.002685573101299817
ultimate	2	Greenill	Seabed: Lower Levels	Durandal	0.002685573101299817
ultimate	2	Greenill	Seabed: Lower Levels	Bravace	0.002685573101299817
ultimate	2	Greenill	Seabed: Lower Levels	Club of Zumiuran	0.002685573101299817
ultimate	2	Skyly	Seabed: Lower Levels	Dragon Slayer	0.0031737971308873937
ultimate	2	Skyly	Seabed: Lower Levels	Justy-23ST	0.002685573101299817
ultimate	2	Skyly	Seabed: Lower Levels	Durandal	0.002685573101299817
ultimate	2	Skyly	Seabed: Lower Levels	Bravace	0.002685573101299817
ultimate	2	Skyly	Seabed: Lower Levels	Club of Zumiuran	0.002685573101299817
ultimate	2	Bluefull	Seabed: Lower Levels	Gae Bolg	0.0031737971308873937
ultimate	2	Bluefull	Seabed: Lower Levels	Alive Aqhu	0.002685573101299817
ultimate	2	Bluefull	Seabed: Lower Levels	Durandal	0.002685573101299817
ultimate	2	Bluefull	Seabed: Lower Levels	Bravace	0.002685573101299817
ultimate	2	Bluefull	Seabed: Lower Levels	Club of Zumiuran	0.002685573101299817
ultimate	2	Purplenum	Seabed: Lower Levels	L&K14 Combat	0.0031737971308873937
ultimate	2	Purplenum	Seabed: Lower Levels	Cross Scar	0.002685573101299817
ultimate	2	Purplenum	Seabed: Lower Levels	Durandal	0.002685573101299817
ultimate	2	Purplenum	Seabed: Lower Levels	Bravace	0.002685573101299817
ultimate	2	Purplenum	Seabed: Lower Levels	Club of Zumiuran	0.002685573101299817
ultimate	2	Purplenum	Seabed: Lower Levels	AddSlot	0.0008544890582676089
ultimate	2	Pinkal	Seabed: Lower Levels	Storm Wand: Indra	0.0031737971308873937
ultimate	2	Pinkal	Seabed: Lower Levels	Gae Bolg	0.002685573101299817
ultimate	2	Pinkal	Seabed: Lower Levels	Amplifier of Yellow	0.0015869237483138936
ultimate	2	Redria	Seabed: Lower Levels	Diska of Braveman	0.0031737971308873937
ultimate	2	Redria	Seabed: Lower Levels	Durandal	0.002685573101299817
ultimate	2	Redria	Seabed: Lower Levels	Bravace	0.002685573101299817
ultimate	2	Redria	Seabed: Lower Levels	Club of Zumiuran	0.002685573101299817
ultimate	2	Redria	Seabed: Lower Levels	Amplifier of Yellow	0.0008544890582676089
ultimate	2	Oran	Seabed: Lower Levels	Cross Scar	0.0031737971308873937
ultimate	2	Oran	Seabed: Lower Levels	Dragon Slayer	0.002685573101299817
ultimate	2	Oran	Seabed: Lower Levels	Durandal	0.002685573101299817
ultimate	2	Oran	Seabed: Lower Levels	Bravace	0.002685573101299817
ultimate	2	Oran	Seabed: Lower Levels	Club of Zumiuran	0.002685573101299817
ultimate	2	Yellowboze	Seabed: Lower Levels	Durandal	0.0014648365974775516
ultimate	2	Yellowboze	Seabed: Lower Levels	Bravace	0.0014648365974775516
ultimate	2	Yellowboze	Seabed: Lower Levels	Club of Zumiuran	0.0014648365974775516
ultimate	2	Yellowboze	Seabed: Lower Levels	Amplifier of Yellow	0.0008544890582676089
ultimate	2	Whitill	Seabed: Lower Levels	Diska of Braveman	0.0031737971308873937
ultimate	2	Whitill	Seabed: Lower Levels	L&K14 Combat	0.002685573101299817
ultimate	2	Whitill	Seabed: Lower Levels	Durandal	0.002685573101299817
ultimate	2	Whitill	Seabed: Lower Levels	Bravace	0.002685573101299817
ultimate	2	Whitill	Seabed: Lower Levels	Club of Zumiuran	0.002685573101299817
ultimate	4	Viridia	Crater East	Thirteen	0.0005493177473577816
ultimate	4	Viridia	Crater East	Photon Crystal	0.0006103515625
ultimate	4	Greenill	Crater East	Red Coat	0.0005493177473577816
ultimate	4	Greenill	Crater East	Photon Crystal	0.0006103515625
ultimate	4	Skyly	Crater East	Thirteen	0.0005493177473577816
ultimate	4	Skyly	Crater East	Photon Crystal	0.0006103515625
ultimate	4	Bluefull	Crater East	Red Coat	0.0005493177473577816
ultimate	4	Bluefull	Crater East	Photon Crystal	0.0006103515625
ultimate	4	Purplenum	Crater East	Thirteen	0.0005493177473577816
ultimate	4	Purplenum	Crater East	Photon Crystal	0.0006103515625
ultimate	4	Pinkal	Crater East	Red Coat	0.0005493177473577816
ultimate	4	Pinkal	Crater East	Photon Crystal	0.0006103515625
ultimate	4	Redria	Crater East	Thirteen	0.0005493177473577816
ultimate	4	Redria	Crater East	Photon Crystal	0.0006103515625
ultimate	4	Oran	Crater East	Red Coat	0.0005493177473577816
ultimate	4	Oran	Crater East	Photon Crystal	0.0006103515625
ultimate	4	Yellowboze	Crater East	Thirteen	0.0005493177473577816
ultimate	4	Yellowboze	Crater East	Photon Crystal	0.0006103515625
ultimate	4	Whitill	Crater East	Red Coat	0.0005493177473577816
ultimate	4	Whitill	Crater East	Photon Crystal	0.0006103515625
ultimate	4	Viridia	Crater West	Thirteen	0.0005493177473577816
ultimate	4	Viridia	Crater West	Photon Crystal	0.0006103515625
ultimate	4	Greenill	Crater West	Red Coat	0.0005493177473577816
ultimate	4	Greenill	Crater West	Photon Crystal	0.0006103515625
ultimate	4	Skyly	Crater West	Thirteen	0.0005493177473577816
ultimate	4	Skyly	Crater West	Photon Crystal	0.0006103515625
ultimate	4	Bluefull	Crater West	Red Coat	0.0005493177473577816
ultimate	4	Bluefull	Crater West	Photon Crystal	0.0006103515625
ultimate	4	Purplenum	Crater West	Thirteen	0.0005493177473577816
ultimate	4	Purplenum	Crater West	Photon Crystal	0.0006103515625
ultimate	4	Pinkal	Crater West	Red Coat	0.0005493177473577816
ultimate	4	Pinkal	Crater West	Photon Crystal	0.0006103515625
ultimate	4	Redria	Crater West	Thirteen	0.0005493177473577816
ultimate	4	Redria	Crater West	Photon Crystal	0.0006103515625
ultimate	4	Oran	Crater West	Red Coat	0.0005493177473577816
ultimate	4	Oran	Crater West	Photon Crystal	0.0006103515625
ultimate	4	Yellowboze	Crater West	Thirteen	0.0005493177473577816
ultimate	4	Yellowboze	Crater West	Photon Crystal	0.0006103515625
ultimate	4	Whitill	Crater West	Red Coat	0.0005493177473577816
ultimate	4	Whitill	Crater West	Photon Crystal	0.0006103515625
ultimate	4	Viridia	Crater South	Thirteen	0.0005493177473577816
ultimate	4	Viridia	Crater South	Photon Crystal	0.0006103515625
ultimate	4	Greenill	Crater South	Red Coat	0.0005493177473577816
ultimate	4	Greenill	Crater South	Photon Crystal	0.0006103515625
ultimate	4	Skyly	Crater South	Thirteen	0.0005493177473577816
ultimate	4	Skyly	Crater South	Photon Crystal	0.0006103515625
ultimate	4	Bluefull	Crater South	Red Coat	0.0005493177473577816
ultimate	4	Bluefull	Crater South	Photon Crystal	0.0006103515625
ultimate	4	Purplenum	Crater South	Thirteen	0.0005493177473577816
ultimate	4	Purplenum	Crater South	Photon Crystal	0.0006103515625
ultimate	4	Pinkal	Crater South	Red Coat	0.0005493177473577816
ultimate	4	Pinkal	Crater South	Photon Crystal	0.0006103515625
ultimate	4	Redria	Crater South	Thirteen	0.0005493177473577816
ultimate	4	Redria	Crater South	Photon Crystal	0.0006103515625
ultimate	4	Oran	Crater South	Red Coat	0.0005493177473577816
ultimate	4	Oran	Crater South	Photon Crystal	0.0006103515625
ultimate	4	Yellowboze	Crater South	Thirteen	0.0005493177473577816
ultimate	4	Yellowboze	Crater South	Photon Crystal	0.0006103515625
ultimate	4	Whitill	Crater South	Red Coat	0.0005493177473577816
ultimate	4	Whitill	Crater South	Photon Crystal	0.0006103515625
ultimate	4	Viridia	Crater North	Thirteen	0.0005493177473577816
ultimate	4	Viridia	Crater North	Photon Crystal	0.0006103515625
ultimate	4	Greenill	Crater North	Red Coat	0.0005493177473577816
ultimate	4	Greenill	Crater North	Photon Crystal	0.0006103515625
ultimate	4	Skyly	Crater North	Thirteen	0.0005493177473577816
ultimate	4	Skyly	Crater North	Photon Crystal	0.0006103515625
ultimate	4	Bluefull	Crater North	Red Coat	0.0005493177473577816
ultimate	4	Bluefull	Crater North	Photon Crystal	0.0006103515625
ultimate	4	Purplenum	Crater North	Thirteen	0.0005493177473577816
ultimate	4	Purplenum	Crater North	Photon Crystal	0.0006103515625
ultimate	4	Pinkal	Crater North	Red Coat	0.0005493177473577816
ultimate	4	Pinkal	Crater North	Photon Crystal	0.0006103515625
ultimate	4	Redria	Crater North	Thirteen	0.0005493177473577816
ultimate	4	Redria	Crater North	Photon Crystal	0.0006103515625
ultimate	4	Oran	Crater North	Red Coat	0.0005493177473577816
ultimate	4	Oran	Crater North	Photon Crystal	0.0006103515625
ultimate	4	Yellowboze	Crater North	Thirteen	0.0005493177473577816
ultimate	4	Yellowboze	Crater North	Photon Crystal	0.0006103515625
ultimate	4	Whitill	Crater North	Red Coat	0.0005493177473577816
ultimate	4	Whitill	Crater North	Photon Crystal	0.0006103515625
ultimate	4	Viridia	Crater Int.	Thirteen	0.0005493177473577816
ultimate	4	Viridia	Crater Int.	Photon Crystal	0.0006103515625
ultimate	4	Greenill	Crater Int.	Red Coat	0.0005493177473577816
ultimate	4	Greenill	Crater Int.	Photon Crystal	0.0006103515625
ultimate	4	Skyly	Crater Int.	Thirteen	0.0005493177473577816
ultimate	4	Skyly	Crater Int.	Photon Crystal	0.0006103515625
ultimate	4	Bluefull	Crater Int.	Red Coat	0.0005493177473577816
ultimate	4	Bluefull	Crater Int.	Photon Crystal	0.0006103515625
ultimate	4	Purplenum	Crater Int.	Thirteen	0.0005493177473577816
ultimate	4	Purplenum	Crater Int.	Photon Crystal	0.0006103515625
ultimate	4	Pinkal	Crater Int.	Red Coat	0.0005493177473577816
ultimate	4	Pinkal	Crater Int.	Photon Crystal	0.0006103515625
ultimate	4	Redria	Crater Int.	Thirteen	0.0005493177473577816
ultimate	4	Redria	Crater Int.	Photon Crystal	0.0006103515625
ultimate	4	Oran	Crater Int.	Red Coat	0.0005493177473577816
ultimate	4	Oran	Crater Int.	Photon Crystal	0.0006103515625
ultimate	4	Yellowboze	Crater Int.	Thirteen	0.0005493177473577816
ultimate	4	Yellowboze	Crater Int.	Photon Crystal	0.0006103515625
ultimate	4	Whitill	Crater Int.	Red Coat	0.0005493177473577816
ultimate	4	Whitill	Crater Int.	Photon Crystal	0.0006103515625
ultimate	4	Viridia	Desert 1	Thirteen	0.0005493177473577816
ultimate	4	Viridia	Desert 1	Photon Crystal	0.0006103515625
ultimate	4	Greenill	Desert 1	Red Coat	0.0005493177473577816
ultimate	4	Greenill	Desert 1	Photon Crystal	0.0006103515625
ultimate	4	Skyly	Desert 1	Thirteen	0.0005493177473577816
ultimate	4	Skyly	Desert 1	Photon Crystal	0.0006103515625
ultimate	4	Bluefull	Desert 1	Red Coat	0.0005493177473577816
ultimate	4	Bluefull	Desert 1	Photon Crystal	0.0006103515625
ultimate	4	Purplenum	Desert 1	Thirteen	0.0005493177473577816
ultimate	4	Purplenum	Desert 1	Photon Crystal	0.0006103515625
ultimate	4	Pinkal	Desert 1	Red Coat	0.0005493177473577816
ultimate	4	Pinkal	Desert 1	Photon Crystal	0.0006103515625
ultimate	4	Redria	Desert 1	Thirteen	0.0005493177473577816
ultimate	4	Redria	Desert 1	Photon Crystal	0.0006103515625
ultimate	4	Oran	Desert 1	Red Coat	0.0005493177473577816
ultimate	4	Oran	Desert 1	Photon Crystal	0.0006103515625
ultimate	4	Yellowboze	Desert 1	Thirteen	0.0005493177473577816
ultimate	4	Yellowboze	Desert 1	Photon Crystal	0.0006103515625
ultimate	4	Whitill	Desert 1	Red Coat	0.0005493177473577816
ultimate	4	Whitill	Desert 1	Photon Crystal	0.0006103515625
ultimate	4	Viridia	Desert 2	Thirteen	0.0005493177473577816
ultimate	4	Viridia	Desert 2	Photon Crystal	0.0006103515625
ultimate	4	Greenill	Desert 2	Red Coat	0.0005493177473577816
